rank,species,protein_id,orthogroup,log2FC,DAP,description,go_id,go_term,PPV
248,Trip19,Td00001aa018430_T003,OG0017005,-1.35475948735473,Down,4-coumarate--CoA ligase,0010044,response to aluminum ion,0.582308692696
248,Trip19,Td00001aa018430_T003,OG0017005,-1.35475948735473,Down,4-coumarate--CoA ligase,0044550,secondary metabolite biosynthetic process,0.505628299138
248,Trip19,Td00001aa018430_T003,OG0017005,-1.35475948735473,Down,4-coumarate--CoA ligase,0009987,cellular process,0.397727306128
249,Trip19,Td00001aa005268_T001,OG0020040,-1.37706964907982,Down,"Glucan endo-1,3-beta-D-glucosidase",0005975,carbohydrate metabolic process,0.600665824048
249,Trip19,Td00001aa005268_T001,OG0020040,-1.37706964907982,Down,"Glucan endo-1,3-beta-D-glucosidase",0009987,cellular process,0.397727002527
250,Trip19,Td00001aa020997_T002,OG0009085,-1.39592867633114,Down,AB hydrolase-1 domain-containing protein,NA,NA,NA
251,Trip19,Td00001aa022333_T001,OG0010523,-1.41119543298445,Down,Protein kinase domain-containing protein,NA,NA,NA
252,Trip19,Td00001aa023188_T001,OG0010927,-1.41119543298445,Down,Beta-hexosaminidase,0030203,glycosaminoglycan metabolic process,0.648193349635
252,Trip19,Td00001aa023188_T001,OG0010927,-1.41119543298445,Down,Beta-hexosaminidase,0005975,carbohydrate metabolic process,0.600666657425
252,Trip19,Td00001aa023188_T001,OG0010927,-1.41119543298445,Down,Beta-hexosaminidase,0006491,N-glycan processing,0.524104606271
252,Trip19,Td00001aa023188_T001,OG0010927,-1.41119543298445,Down,Beta-hexosaminidase,0009987,cellular process,0.397727264471
253,Trip19,Td00001aa039925_T001,OG0000260,-1.41503749927884,Down,Peroxidase,0042744,hydrogen peroxide catabolic process,0.747226676401
253,Trip19,Td00001aa039925_T001,OG0000260,-1.41503749927884,Down,Peroxidase,0006979,response to oxidative stress,0.691036509663
253,Trip19,Td00001aa039925_T001,OG0000260,-1.41503749927884,Down,Peroxidase,0098869,cellular oxidant detoxification,0.688740823808
253,Trip19,Td00001aa039925_T001,OG0000260,-1.41503749927884,Down,Peroxidase,0006629,lipid metabolic process,0.333386363364
254,Trip19,Td00001aa015308_T002,OG0016482,-1.43050890804128,Down,Peroxidase,0042744,hydrogen peroxide catabolic process,0.755080320219
254,Trip19,Td00001aa015308_T002,OG0016482,-1.43050890804128,Down,Peroxidase,0006979,response to oxidative stress,0.697892930987
254,Trip19,Td00001aa015308_T002,OG0016482,-1.43050890804128,Down,Peroxidase,0098869,cellular oxidant detoxification,0.68873991644
254,Trip19,Td00001aa015308_T002,OG0016482,-1.43050890804128,Down,Peroxidase,0055085,transmembrane transport,0.32709925037
255,Trip19,Td00001aa037189_T002,OG0008665,-1.43830727860169,Down,ENTH domain-containing protein,0048268,clathrin coat assembly,0.811456232787
255,Trip19,Td00001aa037189_T002,OG0008665,-1.43830727860169,Down,ENTH domain-containing protein,0006900,vesicle budding from membrane,0.761293891301
255,Trip19,Td00001aa037189_T002,OG0008665,-1.43830727860169,Down,ENTH domain-containing protein,0072583,clathrin-dependent endocytosis,0.728673223402
256,Trip19,Td00001aa029643_T001,OG0002255,-1.44614803181887,Down,VAMP protein SEC22,0098542,defense response to other organism,0.697004729988
257,Trip19,Td00001aa002733_T002,OG0005595,-1.46593839757888,Down,H15 domain-containing protein,0006334,nucleosome assembly,0.781191768096
257,Trip19,Td00001aa002733_T002,OG0005595,-1.46593839757888,Down,H15 domain-containing protein,0045910,negative regulation of DNA recombination,0.750070894364
257,Trip19,Td00001aa002733_T002,OG0005595,-1.46593839757888,Down,H15 domain-containing protein,0030261,chromosome condensation,0.709571589299
257,Trip19,Td00001aa002733_T002,OG0005595,-1.46593839757888,Down,H15 domain-containing protein,0048523,negative regulation of cellular process,0.603453745446
258,Trip19,Td00001aa028382_T001,OG0006202,-1.46593839757888,Down,shikimate kinase,0009423,chorismate biosynthetic process,0.679850627379
258,Trip19,Td00001aa028382_T001,OG0006202,-1.46593839757888,Down,shikimate kinase,0008652,amino acid biosynthetic process,0.622210747844
258,Trip19,Td00001aa028382_T001,OG0006202,-1.46593839757888,Down,shikimate kinase,0009073,aromatic amino acid family biosynthetic process,0.561260750716
258,Trip19,Td00001aa028382_T001,OG0006202,-1.46593839757888,Down,shikimate kinase,0019632,shikimate metabolic process,0.553463959459
259,Trip19,Td00001aa043582_T001,OG0001916,-1.48600402063299,Down,NA,0009699,phenylpropanoid biosynthetic process,0.804833129104
259,Trip19,Td00001aa043582_T001,OG0001916,-1.48600402063299,Down,NA,0009987,cellular process,0.397702346039
260,Trip19,Td00001aa026247_T001,OG0010072,-1.50225991139091,Down,Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein,0098542,defense response to other organism,0.697083675972
261,Trip19,Td00001aa024430_T001,OG0019855,-1.52284078881336,Down,FAS1 domain-containing protein,NA,NA,NA
262,Trip19,Td00001aa009125_T006,OG0005220,-1.53115605702536,Down,Carboxypeptidase,0006508,proteolysis,0.606626499067
262,Trip19,Td00001aa009125_T006,OG0005220,-1.53115605702536,Down,Carboxypeptidase,0009987,cellular process,0.397727201621
262,Trip19,Td00001aa009125_T006,OG0005220,-1.53115605702536,Down,Carboxypeptidase,0009741,response to brassinosteroid,0.349390407268
262,Trip19,Td00001aa009125_T006,OG0005220,-1.53115605702536,Down,Carboxypeptidase,0048545,response to steroid hormone,0.345851763058
262,Trip19,Td00001aa009125_T006,OG0005220,-1.53115605702536,Down,Carboxypeptidase,0071495,cellular response to endogenous stimulus,0.339928237836
262,Trip19,Td00001aa009125_T006,OG0005220,-1.53115605702536,Down,Carboxypeptidase,0023052,signaling,0.328770392325
262,Trip19,Td00001aa009125_T006,OG0005220,-1.53115605702536,Down,Carboxypeptidase,0050794,regulation of cellular process,0.323984412763
263,Trip19,Td00001aa006611_T001,OG0052122,-1.55215635563791,Down,Peroxidase,0042744,hydrogen peroxide catabolic process,0.755081136059
263,Trip19,Td00001aa006611_T001,OG0052122,-1.55215635563791,Down,Peroxidase,0006979,response to oxidative stress,0.697893643235
263,Trip19,Td00001aa006611_T001,OG0052122,-1.55215635563791,Down,Peroxidase,0098869,cellular oxidant detoxification,0.688740612108
263,Trip19,Td00001aa006611_T001,OG0052122,-1.55215635563791,Down,Peroxidase,0006629,lipid metabolic process,0.333136610311
264,Trip19,Td00001aa008136_T003,OG0002948,-1.55215635563791,Down,Omega-hydroxypalmitate O-feruloyl transferase,0009836,"fruit ripening, climacteric",0.442345627831
264,Trip19,Td00001aa008136_T003,OG0002948,-1.55215635563791,Down,Omega-hydroxypalmitate O-feruloyl transferase,0052325,cell wall pectin biosynthetic process,0.359101881625
264,Trip19,Td00001aa008136_T003,OG0002948,-1.55215635563791,Down,Omega-hydroxypalmitate O-feruloyl transferase,0010345,suberin biosynthetic process,0.35645784429
265,Trip19,Td00001aa011790_T001,OG0023989,-1.56064282152574,Down,Microtubule-associated protein 70-2,0007010,cytoskeleton organization,0.683116451821
266,Trip19,Td00001aa023670_T002,OG0021862,-1.56064282152574,Down,Subtilisin-like protease,0006508,proteolysis,0.606625467611
266,Trip19,Td00001aa023670_T002,OG0021862,-1.56064282152574,Down,Subtilisin-like protease,0009987,cellular process,0.397726883817
267,Trip19,Td00001aa012020_T001,OG0008133,-1.58640591759082,Down,"Leucine-rich repeat, plant specific",NA,NA,NA
268,Trip19,Td00001aa018507_T001,OG0000017,-1.58640591759082,Down,Tubulin beta chain,0007017,microtubule-based process,0.69329254885
268,Trip19,Td00001aa018507_T001,OG0000017,-1.58640591759082,Down,Tubulin beta chain,0007010,cytoskeleton organization,0.677407186531
268,Trip19,Td00001aa018507_T001,OG0000017,-1.58640591759082,Down,Tubulin beta chain,0000278,mitotic cell cycle,0.457242840708
269,Trip19,Td00001aa003491_T001,OG0017969,-1.59074485331516,Down,1-aminocyclopropane-1-carboxylate oxidase 1,0043450,alkene biosynthetic process,0.816412835212
269,Trip19,Td00001aa003491_T001,OG0017969,-1.59074485331516,Down,1-aminocyclopropane-1-carboxylate oxidase 1,0009692,ethylene metabolic process,0.816407228598
269,Trip19,Td00001aa003491_T001,OG0017969,-1.59074485331516,Down,1-aminocyclopropane-1-carboxylate oxidase 1,0009835,fruit ripening,0.779615122559
270,Trip19,Td00001aa039924_T003,NA,-1.62148837674627,Down,Peroxidase,0042744,hydrogen peroxide catabolic process,0.751240847453
270,Trip19,Td00001aa039924_T003,NA,-1.62148837674627,Down,Peroxidase,0006979,response to oxidative stress,0.694540978243
270,Trip19,Td00001aa039924_T003,NA,-1.62148837674627,Down,Peroxidase,0098869,cellular oxidant detoxification,0.688740836669
270,Trip19,Td00001aa039924_T003,NA,-1.62148837674627,Down,Peroxidase,0006629,lipid metabolic process,0.333193347461
271,Trip19,Td00001aa027665_T001,OG0000017,-1.63935479753978,Down,Tubulin beta chain,0007017,microtubule-based process,0.693292554224
271,Trip19,Td00001aa027665_T001,OG0000017,-1.63935479753978,Down,Tubulin beta chain,0007010,cytoskeleton organization,0.679325828903
271,Trip19,Td00001aa027665_T001,OG0000017,-1.63935479753978,Down,Tubulin beta chain,0000278,mitotic cell cycle,0.467666431175
271,Trip19,Td00001aa027665_T001,OG0000017,-1.63935479753978,Down,Tubulin beta chain,0009733,response to auxin,0.35170985435
272,Trip19,Td00001aa029104_T001,OG0010826,-1.63935479753978,Down,CLIP-associated protein,0031110,regulation of microtubule polymerization or depolymerization,0.798263119536
272,Trip19,Td00001aa029104_T001,OG0010826,-1.63935479753978,Down,CLIP-associated protein,1902903,regulation of supramolecular fiber organization,0.750194299853
272,Trip19,Td00001aa029104_T001,OG0010826,-1.63935479753978,Down,CLIP-associated protein,0000226,microtubule cytoskeleton organization,0.471576436832
273,Trip19,Td00001aa025644_T004,OG0021080,-1.64385618977472,Down,"Cytochrome P450, family 86, subfamily B, polypeptide 1",0006629,lipid metabolic process,0.604905543732
273,Trip19,Td00001aa025644_T004,OG0021080,-1.64385618977472,Down,"Cytochrome P450, family 86, subfamily B, polypeptide 1",0009987,cellular process,0.397718220969
274,Trip19,Td00001aa021855_T002,OG0001312,-1.65290132937773,Down,Polyol transporter 5,0034219,carbohydrate transmembrane transport,0.708898821791
275,Trip19,Td00001aa022195_T001,OG0000433,-1.67116353577046,Down,Peroxidase,0042744,hydrogen peroxide catabolic process,0.755080174616
275,Trip19,Td00001aa022195_T001,OG0000433,-1.67116353577046,Down,Peroxidase,0006979,response to oxidative stress,0.697892803872
275,Trip19,Td00001aa022195_T001,OG0000433,-1.67116353577046,Down,Peroxidase,0098869,cellular oxidant detoxification,0.688739792285
276,Trip19,Td00001aa006424_T002,OG0000269,-1.67576543772947,Down,Amino acid transporter transmembrane domain-containing protein,0006865,amino acid transport,0.684237671602
276,Trip19,Td00001aa006424_T002,OG0000269,-1.67576543772947,Down,Amino acid transporter transmembrane domain-containing protein,0055085,transmembrane transport,0.412444200662
277,Trip19,Td00001aa025549_T001,OG0050407,-1.73216460790239,Down,NA,0097588,archaeal or bacterial-type flagellum-dependent cell motility,0.719603654262
278,Trip19,Td00001aa008491_T001,OG0000017,-1.74661576419993,Down,Tubulin beta chain,0007017,microtubule-based process,0.693292571929
278,Trip19,Td00001aa008491_T001,OG0000017,-1.74661576419993,Down,Tubulin beta chain,0007010,cytoskeleton organization,0.679303158812
278,Trip19,Td00001aa008491_T001,OG0000017,-1.74661576419993,Down,Tubulin beta chain,0000278,mitotic cell cycle,0.451688738089
278,Trip19,Td00001aa008491_T001,OG0000017,-1.74661576419993,Down,Tubulin beta chain,0043461,proton-transporting ATP synthase complex assembly,0.377945385864
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0009785,blue light signaling pathway,0.826185811721
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0043153,entrainment of circadian clock by photoperiod,0.797954661824
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0032922,circadian regulation of gene expression,0.775201884241
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0006950,response to stress,0.60379440318
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0006139,nucleobase-containing compound metabolic process,0.524754049009
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,1902448,positive regulation of shade avoidance,0.400402262998
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0071000,response to magnetism,0.398293780037
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0010617,circadian regulation of calcium ion oscillation,0.397569578707
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,1901332,negative regulation of lateral root development,0.396590889981
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0010117,photoprotection,0.395932767435
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,1902347,response to strigolactone,0.395677013297
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,1901672,positive regulation of systemic acquired resistance,0.395111133509
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0010244,response to low fluence blue light stimulus by blue low-fluence system,0.394281963982
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,2000652,regulation of secondary cell wall biogenesis,0.392900183322
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0010310,regulation of hydrogen peroxide metabolic process,0.390096725182
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0009646,response to absence of light,0.388866500207
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0010118,stomatal movement,0.388243386251
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0010218,response to far red light,0.388131886349
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,1901371,regulation of leaf morphogenesis,0.387960161614
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,1900426,positive regulation of defense response to bacterium,0.386713612997
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0010075,regulation of meristem growth,0.386602357543
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0009638,phototropism,0.386277949536
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0046283,anthocyanin-containing compound metabolic process,0.385556373611
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0010114,response to red light,0.385118952645
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0009644,response to high light intensity,0.384950623077
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0051510,regulation of unidimensional cell growth,0.38432570388
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0009640,photomorphogenesis,0.381388687103
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0060918,auxin transport,0.379611790521
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0009415,response to water,0.37734982631
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0099402,plant organ development,0.372676271203
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0009583,detection of light stimulus,0.370699653249
279,Trip19,Td00001aa004529_T003,OG0012494,-1.7809089417538,Down,Photolyase/cryptochrome alpha/beta domain-containing protein,0042726,flavin-containing compound metabolic process,0.364033555592
