tmt_batch,protein_id,sample,season,normalized_abundance,log_abundance
4,Td00001aa024871_T001,C076-3,Winter,9.6,2.2617632026404517
4,Td00001aa014454_T001,C022-1,Summer,95.1,4.554928980066592
4,Td00001aa014454_T001,C022-2,Summer,74,4.304065106717683
4,Td00001aa014454_T001,C022-3,Summer,75.6,4.325456296413001
4,Td00001aa014454_T001,C076-1,Summer,76.8,4.34120465317446
4,Td00001aa014454_T001,C076-2,Summer,56.2,4.02891677469324
4,Td00001aa014454_T001,C076-3,Summer,61.5,4.119037191072635
4,Td00001aa014454_T001,C022-1,Winter,66.8,4.201703095512659
4,Td00001aa014454_T001,C022-2,Winter,57.6,4.053522585062956
4,Td00001aa014454_T001,C022-3,Winter,85.3,4.446174466220962
4,Td00001aa014454_T001,C076-1,Winter,59.6,4.0876555908498275
4,Td00001aa014454_T001,C076-2,Winter,63.3,4.147885344947919
4,Td00001aa014454_T001,C076-3,Winter,58.6,4.070734713647814
4,Td00001aa019339_T001,C022-1,Summer,216.2,5.376203909830455
4,Td00001aa019339_T001,C022-2,Summer,226.9,5.424509396193024
4,Td00001aa019339_T001,C022-3,Summer,192.3,5.259056657794942
4,Td00001aa019339_T001,C076-1,Summer,241.3,5.486040976775205
4,Td00001aa019339_T001,C076-2,Summer,182.8,5.208392664490509
4,Td00001aa019339_T001,C076-3,Summer,250.8,5.524655812746007
4,Td00001aa019339_T001,C022-1,Winter,178.1,5.182345195910439
4,Td00001aa019339_T001,C022-2,Winter,230.1,5.438514001387257
4,Td00001aa019339_T001,C022-3,Winter,177.3,5.17784321872032
4,Td00001aa019339_T001,C076-1,Winter,174.4,5.161351517208824
4,Td00001aa019339_T001,C076-2,Winter,124.5,4.824305723936891
4,Td00001aa019339_T001,C076-3,Winter,130.8,4.873669446668358
4,Td00001aa007177_T001,C022-1,Summer,404.9,6.003640125507861
4,Td00001aa007177_T001,C022-2,Summer,325.3,5.784747836553391
4,Td00001aa007177_T001,C022-3,Summer,235.2,5.460436220276172
4,Td00001aa007177_T001,C076-1,Summer,278,5.6276211172877595
4,Td00001aa007177_T001,C076-2,Summer,261.2,5.56528640123076
4,Td00001aa007177_T001,C076-3,Summer,194.2,5.2688885610065554
4,Td00001aa007177_T001,C022-1,Winter,188.4,5.238567367450118
4,Td00001aa007177_T001,C022-2,Winter,307.7,5.729125285577915
4,Td00001aa007177_T001,C022-3,Winter,196.1,5.2786247383017395
4,Td00001aa007177_T001,C076-1,Winter,170.7,5.139907635658625
4,Td00001aa007177_T001,C076-2,Winter,220.9,5.397710114953007
4,Td00001aa007177_T001,C076-3,Winter,179.4,5.189617955198832
4,Td00001aa006985_T003,C022-1,Summer,109.6,4.696837383638003
4,Td00001aa006985_T003,C022-2,Summer,109.4,4.695010899128649
4,Td00001aa006985_T003,C022-3,Summer,117.7,4.768139022762408
4,Td00001aa006985_T003,C076-1,Summer,106.4,4.66720558630604
4,Td00001aa006985_T003,C076-2,Summer,105.8,4.661550528875995
4,Td00001aa006985_T003,C076-3,Summer,100.1,4.606169696311185
4,Td00001aa006985_T003,C022-1,Winter,98,4.584967488874653
4,Td00001aa006985_T003,C022-2,Winter,80.9,4.393213836425385
4,Td00001aa006985_T003,C022-3,Winter,105.6,4.659658380741858
4,Td00001aa006985_T003,C076-1,Winter,86,4.454347307881415
4,Td00001aa006985_T003,C076-2,Winter,92.1,4.5228749541190245
4,Td00001aa006985_T003,C076-3,Winter,79.3,4.373238141251143
4,Td00001aa037439_T001,C022-1,Summer,195.5,5.27556038454051
4,Td00001aa037439_T001,C022-2,Summer,146.2,4.984975554155623
4,Td00001aa037439_T001,C022-3,Summer,203.6,5.316157289587959
4,Td00001aa037439_T001,C076-1,Summer,95,4.553876902126857
4,Td00001aa037439_T001,C076-2,Summer,103.3,4.637637385806135
4,Td00001aa037439_T001,C076-3,Summer,43.9,3.7819143428601687
4,Td00001aa037439_T001,C022-1,Winter,148.4,4.999911337471825
4,Td00001aa037439_T001,C022-2,Winter,404.3,6.002157179120136
4,Td00001aa037439_T001,C022-3,Winter,114.4,4.7397010876869565
4,Td00001aa037439_T001,C076-1,Winter,42.4,3.7471483858228174
4,Td00001aa037439_T001,C076-2,Winter,35.5,3.569532724650384
4,Td00001aa037439_T001,C076-3,Winter,48.3,3.8774315813624605
4,Td00001aa007172_T001,C022-1,Summer,74.8,4.314817898349415
4,Td00001aa007172_T001,C022-2,Summer,74.8,4.314817898349415
4,Td00001aa007172_T001,C022-3,Summer,79.1,4.370712887415833
4,Td00001aa007172_T001,C076-1,Summer,115,4.744932137058902
4,Td00001aa007172_T001,C076-2,Summer,109.6,4.696837383638003
4,Td00001aa007172_T001,C076-3,Summer,101.1,4.616110135917623
4,Td00001aa007172_T001,C022-1,Winter,65.1,4.1759245645755065
4,Td00001aa007172_T001,C022-2,Winter,64.4,4.1651136486382585
4,Td00001aa007172_T001,C022-3,Winter,65.6,4.183575711193946
4,Td00001aa007172_T001,C076-1,Winter,84.3,4.434381876870206
4,Td00001aa007172_T001,C076-2,Winter,101.8,4.623010113939605
4,Td00001aa007172_T001,C076-3,Winter,86.5,4.460144425498527
4,Td00001aa003221_T001,C022-1,Summer,21,3.0445224853424695
4,Td00001aa003221_T001,C022-2,Summer,14.9,2.7013612800655054
4,Td00001aa003221_T001,C022-3,Summer,21.8,3.081910015666602
4,Td00001aa003221_T001,C076-1,Summer,15.8,2.760010003324058
4,Td00001aa003221_T001,C076-2,Summer,21.1,3.0492730878753846
4,Td00001aa003221_T001,C076-3,Summer,19.6,2.9755296172568784
4,Td00001aa003221_T001,C022-1,Winter,21.3,3.0587071196637354
4,Td00001aa003221_T001,C022-2,Winter,24.1,3.1822118819903844
4,Td00001aa003221_T001,C022-3,Winter,19.5,2.970414516851751
4,Td00001aa003221_T001,C076-1,Winter,23,3.13549425940741
4,Td00001aa003221_T001,C076-2,Winter,24.7,3.2068032841197605
4,Td00001aa003221_T001,C076-3,Winter,18.3,2.906901114492183
4,Td00001aa015959_T001,C022-1,Summer,63.7,4.154184578276705
4,Td00001aa015959_T001,C022-2,Summer,59.7,4.089332037148975
4,Td00001aa015959_T001,C022-3,Summer,49.4,3.8999504444367914
4,Td00001aa015959_T001,C076-1,Summer,62,4.127134401174124
4,Td00001aa015959_T001,C076-2,Summer,63.9,4.157319377032941
4,Td00001aa015959_T001,C076-3,Summer,56.2,4.02891677469324
4,Td00001aa015959_T001,C022-1,Winter,54.8,4.0036902122021445
4,Td00001aa015959_T001,C022-2,Winter,60.5,4.102643381565721
4,Td00001aa015959_T001,C022-3,Winter,60.9,4.109233191136212
4,Td00001aa015959_T001,C076-1,Winter,40.7,3.706228117018574
4,Td00001aa015959_T001,C076-2,Winter,48,3.871201031741224
4,Td00001aa015959_T001,C076-3,Winter,48,3.871201031741224
4,Td00001aa017352_T007,C022-1,Summer,17,2.833213402879744
4,Td00001aa017352_T007,C022-2,Summer,17.1,2.839078521988145
4,Td00001aa017352_T007,C022-3,Summer,18.4,2.9123507189627644
4,Td00001aa017352_T007,C076-1,Summer,12.5,2.525728724308252
4,Td00001aa017352_T007,C076-2,Summer,24.4,3.194583173282762
4,Td00001aa017352_T007,C076-3,Summer,19.6,2.9755296172568784
4,Td00001aa017352_T007,C022-1,Winter,12.3,2.5095993436791817
4,Td00001aa017352_T007,C022-2,Winter,9,2.1972246884473243
4,Td00001aa017352_T007,C022-3,Winter,16,2.772588784739779
4,Td00001aa017352_T007,C076-1,Winter,23,3.13549425940741
4,Td00001aa017352_T007,C076-2,Winter,15.2,2.721295493641702
4,Td00001aa017352_T007,C076-3,Winter,12.9,2.557227388887003
4,Td00001aa005818_T001,C022-1,Summer,387.5,5.959715851374047
4,Td00001aa005818_T001,C022-2,Summer,363.2,5.894953649480442
4,Td00001aa005818_T001,C022-3,Summer,355.1,5.8723994427651505
4,Td00001aa005818_T001,C076-1,Summer,331.3,5.803024312324262
4,Td00001aa005818_T001,C076-2,Summer,262.6,5.570631965676769
4,Td00001aa005818_T001,C076-3,Summer,279.7,5.6337176037831735
4,Td00001aa005818_T001,C022-1,Winter,333,5.808142492983447
4,Td00001aa005818_T001,C022-2,Winter,268.2,5.591732974576139
4,Td00001aa005818_T001,C022-3,Winter,347.9,5.851915085032285
4,Td00001aa005818_T001,C076-1,Winter,294.5,5.685279006487227
4,Td00001aa005818_T001,C076-2,Winter,351.8,5.863062835145982
4,Td00001aa005818_T001,C076-3,Winter,324.3,5.781669016396837
4,Td00001aa012214_T001,C022-1,Summer,157.5,5.059425464614894
4,Td00001aa012214_T001,C022-2,Summer,196.5,5.280662436398375
4,Td00001aa012214_T001,C022-3,Summer,171.1,5.142248186742683
4,Td00001aa012214_T001,C076-1,Summer,168.4,5.126342107746469
4,Td00001aa012214_T001,C076-2,Summer,155.4,5.046002444368553
4,Td00001aa012214_T001,C076-3,Summer,152.8,5.029129883276923
4,Td00001aa012214_T001,C022-1,Winter,230.7,5.441118169514342
4,Td00001aa012214_T001,C022-2,Winter,176,5.17048400071997
4,Td00001aa012214_T001,C022-3,Winter,205,5.323009984016457
4,Td00001aa012214_T001,C076-1,Winter,206.5,5.330300417243702
4,Td00001aa012214_T001,C076-2,Winter,230.5,5.440250866775098
4,Td00001aa012214_T001,C076-3,Winter,207.9,5.337057199673972
4,Td00001aa036235_T004,C022-1,Summer,88,4.477336825841843
4,Td00001aa036235_T004,C022-2,Summer,72.5,4.283586575653732
4,Td00001aa036235_T004,C022-3,Summer,78.1,4.357990069649738
4,Td00001aa036235_T004,C076-1,Summer,82.8,4.416428073468508
4,Td00001aa036235_T004,C076-2,Summer,72.9,4.289088652732033
4,Td00001aa036235_T004,C076-3,Summer,66.5,4.197201962699403
4,Td00001aa036235_T004,C022-1,Winter,53.5,3.9796816725935495
4,Td00001aa036235_T004,C022-2,Winter,66.2,4.192680478048703
4,Td00001aa036235_T004,C022-3,Winter,56.5,4.0342406558515105
4,Td00001aa036235_T004,C076-1,Winter,51.8,3.947390168570456
4,Td00001aa036235_T004,C076-2,Winter,68.1,4.220977227839755
4,Td00001aa036235_T004,C076-3,Winter,60.2,4.097672368926071
4,Td00001aa033786_T005,C022-1,Summer,362.9,5.894127316974605
4,Td00001aa033786_T005,C022-2,Summer,289.1,5.666772652481312
4,Td00001aa033786_T005,C022-3,Summer,282.9,5.6450934818423395
4,Td00001aa033786_T005,C076-1,Summer,406.6,6.007829903653666
4,Td00001aa033786_T005,C076-2,Summer,328.4,5.79423238062334
4,Td00001aa033786_T005,C076-3,Summer,259.6,5.559141988682015
4,Td00001aa033786_T005,C022-1,Winter,185.3,5.221976138687968
4,Td00001aa033786_T005,C022-2,Winter,280.5,5.6365737285278135
4,Td00001aa033786_T005,C022-3,Winter,161.5,5.084505148854662
4,Td00001aa033786_T005,C076-1,Winter,418.8,6.037393481384156
4,Td00001aa033786_T005,C076-2,Winter,268.5,5.5928509176733145
4,Td00001aa033786_T005,C076-3,Winter,309.5,5.734958095355669
4,Td00001aa032227_T001,C022-1,Summer,60.3,4.0993321203168875
4,Td00001aa032227_T001,C022-2,Summer,69.7,4.244200332113681
4,Td00001aa032227_T001,C022-3,Summer,76.2,4.33336147581596
4,Td00001aa032227_T001,C076-1,Summer,64.5,4.166665239305603
4,Td00001aa032227_T001,C076-2,Summer,31.5,3.4499875775776188
4,Td00001aa032227_T001,C076-3,Summer,23.8,3.1696856226942347
4,Td00001aa032227_T001,C022-1,Winter,38.1,3.640214308379374
4,Td00001aa032227_T001,C022-2,Winter,27.8,3.325036056667814
4,Td00001aa032227_T001,C022-3,Winter,28,3.332204545889489
4,Td00001aa032227_T001,C076-1,Winter,11.9,2.4765384841510936
4,Td00001aa032227_T001,C076-2,Winter,18.7,2.9285235773364753
4,Td00001aa032227_T001,C076-3,Winter,14.8,2.6946272483376346
4,Td00001aa005725_T001,C022-1,Summer,179.6,5.190732161436028
4,Td00001aa005725_T001,C022-2,Summer,179.5,5.190175213499364
4,Td00001aa005725_T001,C022-3,Summer,168.8,5.128714588086027
4,Td00001aa005725_T001,C076-1,Summer,148.9,5.00327494640588
4,Td00001aa005725_T001,C076-2,Summer,264.8,5.578974827839288
4,Td00001aa005725_T001,C076-3,Summer,233.5,5.453182081391607
4,Td00001aa005725_T001,C022-1,Winter,149.8,5.009301077758686
4,Td00001aa005725_T001,C022-2,Winter,174.2,5.1602040701589305
4,Td00001aa005725_T001,C022-3,Winter,171.4,5.144000011997985
4,Td00001aa005725_T001,C076-1,Winter,171.5,5.144583272436899
4,Td00001aa005725_T001,C076-2,Winter,137.5,4.923623924379354
4,Td00001aa005725_T001,C076-3,Winter,164.4,5.1023024887048045
4,Td00001aa040065_T001,C022-1,Summer,95.7,4.561218308908229
4,Td00001aa040065_T001,C022-2,Summer,153,5.030437927928383
4,Td00001aa040065_T001,C022-3,Summer,172.5,5.150397242268516
4,Td00001aa040065_T001,C076-1,Summer,267,5.5872486621455675
4,Td00001aa040065_T001,C076-2,Summer,409.5,6.0149369057351265
4,Td00001aa040065_T001,C076-3,Summer,520.5,6.254789889976253
4,Td00001aa040065_T001,C022-1,Winter,152,5.023880527425224
4,Td00001aa040065_T001,C022-2,Winter,97.5,4.579852388260211
4,Td00001aa040065_T001,C022-3,Winter,172.2,5.148656597800831
4,Td00001aa040065_T001,C076-1,Winter,277.7,5.626541397913762
4,Td00001aa040065_T001,C076-2,Winter,240.2,5.481471913809081
4,Td00001aa040065_T001,C076-3,Winter,170.9,5.14107859597292
4,Td00001aa015510_T002,C022-1,Summer,13.1,2.5726123065429807
4,Td00001aa015510_T002,C022-2,Summer,21.6,3.0726933609864147
4,Td00001aa015510_T002,C022-3,Summer,17.8,2.8791985134778133
4,Td00001aa015510_T002,C076-1,Summer,16.3,2.791165169162408
4,Td00001aa015510_T002,C076-2,Summer,21.7,3.077312306629362
4,Td00001aa015510_T002,C076-3,Summer,18.1,2.8959119935203974
4,Td00001aa015510_T002,C022-1,Winter,20.9,3.039749206817654
4,Td00001aa015510_T002,C022-2,Winter,21.3,3.0587071196637354
4,Td00001aa015510_T002,C022-3,Winter,19.9,2.9907197819817015
4,Td00001aa015510_T002,C076-1,Winter,20.6,3.0252911243392235
4,Td00001aa015510_T002,C076-2,Winter,10.8,2.3795462267227623
4,Td00001aa015510_T002,C076-3,Winter,13.3,2.5877641104156752
4,Td00001aa002232_T001,C022-1,Summer,7.4,2.00148013534525
4,Td00001aa002232_T001,C022-2,Summer,9.2,2.219203592750641
4,Td00001aa002232_T001,C022-3,Summer,11.1,2.4069451984083745
4,Td00001aa002232_T001,C076-1,Summer,9.4,2.240709795658931
4,Td00001aa002232_T001,C076-2,Summer,6.3,1.840549792127633
4,Td00001aa002232_T001,C076-3,Summer,9,2.1972246884473243
4,Td00001aa002232_T001,C022-1,Winter,60.5,4.102643381565721
4,Td00001aa002232_T001,C022-2,Winter,34.4,3.5380565934491197
4,Td00001aa002232_T001,C022-3,Winter,45.2,3.811097108962079
4,Td00001aa002232_T001,C076-1,Winter,36.2,3.589059146456034
4,Td00001aa002232_T001,C076-2,Winter,49.6,3.903990853892172
4,Td00001aa002232_T001,C076-3,Winter,59.1,4.0792309413325265
4,Td00001aa027802_T002,C022-1,Summer,58.2,4.063885371919523
4,Td00001aa027802_T002,C022-2,Summer,66.1,4.1911687619862334
4,Td00001aa027802_T002,C022-3,Summer,51.4,3.939638191916372
4,Td00001aa027802_T002,C076-1,Summer,41.4,3.7232809049858577
4,Td00001aa027802_T002,C076-2,Summer,58.9,4.07584110763547
4,Td00001aa027802_T002,C076-3,Summer,62.7,4.138361463587838
4,Td00001aa027802_T002,C022-1,Winter,40.5,3.701301998803851
4,Td00001aa027802_T002,C022-2,Winter,52.8,3.9665112096516095
4,Td00001aa027802_T002,C022-3,Winter,50.5,3.921973356083294
4,Td00001aa027802_T002,C076-1,Winter,31.7,3.456316712428976
4,Td00001aa027802_T002,C076-2,Winter,44.3,3.790984699624453
4,Td00001aa027802_T002,C076-3,Winter,30,3.401197414995488
4,Td00001aa040579_T001,C022-1,Summer,27.2,3.303217010066657
4,Td00001aa040579_T001,C022-2,Summer,27.5,3.3141860410361614
4,Td00001aa040579_T001,C022-3,Summer,30.6,3.4210000416380733
4,Td00001aa040579_T001,C076-1,Summer,30.6,3.4210000416380733
4,Td00001aa040579_T001,C076-2,Summer,28.2,3.3393220134050603
4,Td00001aa040579_T001,C076-3,Summer,15.3,2.7278528937578645
4,Td00001aa040579_T001,C022-1,Winter,22.4,3.10906100350385
4,Td00001aa040579_T001,C022-2,Winter,30.3,3.4111477455186234
4,Td00001aa040579_T001,C022-3,Winter,21.5,3.068052981645244
4,Td00001aa040579_T001,C076-1,Winter,22.2,3.100092333923278
4,Td00001aa040579_T001,C076-2,Winter,26.2,3.2657594489349893
4,Td00001aa040579_T001,C076-3,Winter,19.9,2.9907197819817015
4,Td00001aa009977_T001,C022-1,Summer,73.8,4.301358745156562
4,Td00001aa009977_T001,C022-2,Summer,77.8,4.3541414440378166
4,Td00001aa009977_T001,C022-3,Summer,68.2,4.222444579512173
4,Td00001aa009977_T001,C076-1,Summer,56.8,4.039536343332739
4,Td00001aa009977_T001,C076-2,Summer,46.9,3.848017696774195
4,Td00001aa009977_T001,C076-3,Summer,37.4,3.6216707311584537
4,Td00001aa009977_T001,C022-1,Winter,44.7,3.7999735239908876
4,Td00001aa009977_T001,C022-2,Winter,39.5,3.6763006972235317
4,Td00001aa009977_T001,C022-3,Winter,41,3.7135720910945516
4,Td00001aa009977_T001,C076-1,Winter,37,3.610917939671251
4,Td00001aa009977_T001,C076-2,Winter,43.4,3.7704594641478333
4,Td00001aa009977_T001,C076-3,Winter,60.3,4.0993321203168875
4,Td00001aa000777_T003,C022-1,Summer,82.9,4.417635074203975
4,Td00001aa000777_T003,C022-2,Summer,88.8,4.4863866612593855
4,Td00001aa000777_T003,C022-3,Summer,85.9,4.453183840631653
4,Td00001aa000777_T003,C076-1,Summer,241.7,5.487697291846797
4,Td00001aa000777_T003,C076-2,Summer,304,5.717027704695695
4,Td00001aa000777_T003,C076-3,Summer,429.4,6.062388887773512
4,Td00001aa000777_T003,C022-1,Winter,105.6,4.659658380741858
4,Td00001aa000777_T003,C022-2,Winter,132.8,4.888844244572454
4,Td00001aa000777_T003,C022-3,Winter,110.9,4.708628903373454
4,Td00001aa000777_T003,C076-1,Winter,144.8,4.975353486857693
4,Td00001aa000777_T003,C076-2,Winter,122.5,4.808111038148047
4,Td00001aa000777_T003,C076-3,Winter,282.7,5.644386268236864
4,Td00001aa007217_T002,C022-1,Summer,49.8,3.9080150041109283
4,Td00001aa007217_T002,C022-2,Summer,72.7,4.286341398294632
4,Td00001aa007217_T002,C022-3,Summer,70.9,4.261270447642454
4,Td00001aa007217_T002,C076-1,Summer,63,4.143134742264548
4,Td00001aa007217_T002,C076-2,Summer,98.7,4.592084956571148
4,Td00001aa007217_T002,C076-3,Summer,171.3,5.143416411167786
4,Td00001aa007217_T002,C022-1,Winter,391.8,5.970751508062763
4,Td00001aa007217_T002,C022-2,Winter,345.6,5.845282039823419
4,Td00001aa007217_T002,C022-3,Winter,328.7,5.795145483712462
4,Td00001aa007217_T002,C076-1,Winter,341.8,5.834225773607178
4,Td00001aa007217_T002,C076-2,Winter,365,5.899897356322217
4,Td00001aa007217_T002,C076-3,Winter,422.3,6.045715964307883
4,Td00001aa034430_T001,C022-1,Summer,65.3,4.178992051596321
4,Td00001aa034430_T001,C022-2,Summer,72.9,4.289088652732033
4,Td00001aa034430_T001,C022-3,Summer,66.6,4.198704592561358
4,Td00001aa034430_T001,C076-1,Summer,56,4.025351708592292
4,Td00001aa034430_T001,C076-2,Summer,47.7,3.864931418858656
4,Td00001aa034430_T001,C076-3,Summer,68,4.219507719881989
4,Td00001aa034430_T001,C022-1,Winter,53,3.970291932420046
4,Td00001aa034430_T001,C022-2,Winter,49.8,3.9080150041109283
4,Td00001aa034430_T001,C022-3,Winter,57.2,4.0465539158682695
4,Td00001aa034430_T001,C076-1,Winter,49.8,3.9080150041109283
4,Td00001aa034430_T001,C076-2,Winter,54.2,3.992680926895785
4,Td00001aa034430_T001,C076-3,Winter,50.9,3.929862943202842
4,Td00001aa041632_T001,C022-1,Summer,33.5,3.5115454686817666
4,Td00001aa041632_T001,C022-2,Summer,28.5,3.3499041223623234
4,Td00001aa041632_T001,C022-3,Summer,29.9,3.3978585138414563
4,Td00001aa041632_T001,C076-1,Summer,29.7,3.391147079478687
4,Td00001aa041632_T001,C076-2,Summer,25.2,3.2268440341999165
4,Td00001aa041632_T001,C076-3,Summer,17.6,2.8678989588622863
4,Td00001aa041632_T001,C022-1,Winter,14.2,2.6532420350297476
4,Td00001aa041632_T001,C022-2,Winter,14.3,2.660259607195929
4,Td00001aa041632_T001,C022-3,Winter,16.5,2.8033604415125937
4,Td00001aa041632_T001,C076-1,Winter,0,-13.815510557964274
4,Td00001aa041632_T001,C076-2,Winter,15.7,2.7536607760485277
4,Td00001aa041632_T001,C076-3,Winter,14.5,2.6741487183920434
4,Td00001aa005368_T002,C022-1,Summer,91,4.510859517505861
4,Td00001aa005368_T002,C022-2,Summer,95.6,4.560172830517606
4,Td00001aa005368_T002,C022-3,Summer,96.9,4.573679529216638
4,Td00001aa005368_T002,C076-1,Summer,89.5,4.494238636453994
4,Td00001aa005368_T002,C076-2,Summer,83.6,4.426043532052378
4,Td00001aa005368_T002,C076-3,Summer,76.8,4.34120465317446
4,Td00001aa005368_T002,C022-1,Winter,107.9,4.681204881531929
4,Td00001aa005368_T002,C022-2,Winter,108.3,4.684905163240555
4,Td00001aa005368_T002,C022-3,Winter,93.6,4.539030394167307
4,Td00001aa005368_T002,C076-1,Winter,103.3,4.637637385806135
4,Td00001aa005368_T002,C076-2,Winter,117.7,4.768139022762408
4,Td00001aa005368_T002,C076-3,Winter,125.5,4.832305766539966
4,Td00001aa032831_T002,C022-1,Summer,77.3,4.3476939685299865
4,Td00001aa032831_T002,C022-2,Summer,56.2,4.02891677469324
4,Td00001aa032831_T002,C022-3,Summer,57.9,4.058717401850107
4,Td00001aa032831_T002,C076-1,Summer,34.9,3.552486857861676
4,Td00001aa032831_T002,C076-2,Summer,38.6,3.6532523023775205
4,Td00001aa032831_T002,C076-3,Summer,36.9,3.608211578146752
4,Td00001aa032831_T002,C022-1,Winter,24,3.1780538720146114
4,Td00001aa032831_T002,C022-2,Winter,44.3,3.790984699624453
4,Td00001aa032831_T002,C022-3,Winter,24.6,3.2027464835887227
4,Td00001aa032831_T002,C076-1,Winter,10.3,2.332143992322964
4,Td00001aa032831_T002,C076-2,Winter,25.3,3.2308044352591656
4,Td00001aa032831_T002,C076-3,Winter,22.5,3.113515353654818
4,Td00001aa029842_T004,C022-1,Summer,49.7,3.906004953223307
4,Td00001aa029842_T004,C022-2,Summer,52.7,3.9646154745226485
4,Td00001aa029842_T004,C022-3,Summer,52.6,3.962716138755071
4,Td00001aa029842_T004,C076-1,Summer,46.8,3.8458832242911223
4,Td00001aa029842_T004,C076-2,Summer,68.8,4.231203759474181
4,Td00001aa029842_T004,C076-3,Summer,86.3,4.4578296096768675
4,Td00001aa029842_T004,C022-1,Winter,65.4,4.180522273753673
4,Td00001aa029842_T004,C022-2,Winter,60.5,4.102643381565721
4,Td00001aa029842_T004,C022-3,Winter,54.3,3.9945242453560956
4,Td00001aa029842_T004,C076-1,Winter,97.5,4.579852388260211
4,Td00001aa029842_T004,C076-2,Winter,61.7,4.122283947118797
4,Td00001aa029842_T004,C076-3,Winter,80,4.382026647173881
4,Td00001aa036836_T001,C022-1,Summer,17,2.833213402879744
4,Td00001aa036836_T001,C022-2,Summer,36.3,3.591817768819014
4,Td00001aa036836_T001,C022-3,Summer,38.5,3.6506582672677643
4,Td00001aa036836_T001,C076-1,Summer,49.4,3.8999504444367914
4,Td00001aa036836_T001,C076-2,Summer,71.3,4.266896341445496
4,Td00001aa036836_T001,C076-3,Summer,110.9,4.708628903373454
4,Td00001aa036836_T001,C022-1,Winter,132.3,4.885072078679489
4,Td00001aa036836_T001,C022-2,Winter,72.3,4.280824142995978
4,Td00001aa036836_T001,C022-3,Winter,110.8,4.707726783338454
4,Td00001aa036836_T001,C076-1,Winter,135.8,4.911183222488366
4,Td00001aa036836_T001,C076-2,Winter,135.3,4.907494542567726
4,Td00001aa036836_T001,C076-3,Winter,124.3,4.822698006561717
