"protein_id","Checked","Master","Description","Coverage","Peptides","PSMs","AAs","Modifications","Abundance_Ratio_Winter_Summer","pval_Winter_Summer","adj_pval_Winter_Summer","Abundance_Grouped_Summer","Abundance_Grouped_Winter","Abundance_Grouped_CV_Summer","Abundance_Grouped_CV_Winter","Abundance_Mg-1_Summer","Abundance_Mg-2_Summer","Abundance_Mg-3_Summer","Abundance_Mg-1_Winter","Abundance_Mg-2_Winter","Abundance_Mg-3_Winter","Abundances_Normalized_Mg-1_Summer","Abundances_Normalized_Mg-2_Summer","Abundances_Normalized_Mg-3_Summer","Abundances_Normalized_Mg-1_Winter","Abundances_Normalized_Mg-2_Winter","Abundances_Normalized_Mg-3_Winter","Found_in_Sample_S12_Mg-1_Summer","Found_in_Sample_S15_Mg-2_Summer","Found_in_Sample_S18_Mg-3_Summer","Found_in_Sample_S11_Mg-1_Winter","Found_in_Sample_S14_Mg-2_Winter","Found_in_Sample_S17_Mg-3_Winter"
"Ag00001aa001363_T001",TRUE,"Master Protein","Ag00001aa001363_T001",10,4,5,436,NA,0.659,0.00132051277354017,0.0136317637375936,169.9,111.9,2.63,5.43,252.6,208.7,230.2,178,178.8,151.1,455.1,441.6,465.3,299.9,282.8,315.4,"High","High","High","High","High","High"
"Ag00001aa051763_T001",TRUE,"Master Protein","Ag00001aa051763_T001",24,3,3,182,NA,0.604,0.000649470061733992,0.00824931564801808,195.4,118,7.08,2.76,175.5,172.1,166.9,126.6,128.4,97.6,316.2,364.1,337.4,213.3,203.1,203.7,"High","High","High","High","High","High"
"Ag00001aa090314_T001",TRUE,"Master Protein","Ag00001aa090314_T001",19,3,6,194,NA,1.384,0.983068881227332,1,124.5,172.3,23.54,39.98,33,19.5,19.6,33.9,54.7,18.4,59.5,41.3,39.6,57.1,86.5,38.4,"High","High","High","High","High","High"
"Ag00001aa111033_T001",TRUE,"Master Protein","Ag00001aa111033_T001",13,3,3,283,NA,1.123,0.999937126399687,1,45,50.6,12.55,5.35,23,19.9,25.5,25.7,29.9,22.9,41.4,42.1,51.5,43.3,47.3,47.8,"High","High","High","High","High","High"
"Ag00001aa018628_T001",TRUE,"Master Protein","Ag00001aa018628_T001",9,2,3,391,NA,1.13,0.733941758694179,1,118.1,133.4,8.8,9.25,94.5,94.8,87.2,115.9,125.9,110.4,170.3,200.6,176.3,195.3,199.2,230.4,"High","High","High","High","High","High"
"Ag00001aa066684_T001",TRUE,"Master Protein","Ag00001aa066684_T001",15,3,15,175,NA,1.172,0.642467411062103,1,114,133.6,11.54,11.51,296.2,265.9,221.8,370.2,395.5,363.2,533.7,562.6,448.3,623.7,625.6,758,"High","High","High","High","High","High"
"Ag00001aa006587_T001",TRUE,"Master Protein","Ag00001aa006587_T001",7,3,4,513,NA,0.628,0.0264515096295723,0.117828103818069,138.2,86.7,12.33,4.75,245,213.9,177.3,161,175.2,142.2,441.4,452.6,358.4,271.2,277.1,296.8,"High","High","High","High","High","High"
"Ag00001aa050402_T001",TRUE,"Master Protein","Ag00001aa050402_T001",17,5,7,314,NA,1.301,0.100564545217908,0.307118065318905,103.2,134.4,8.73,10.67,53.6,39.6,48.9,74.6,81.1,50.3,96.6,83.8,98.8,125.7,128.3,105,"High","High","High","High","High","High"
"Ag00001aa078522_T001",TRUE,"Master Protein","Ag00001aa078522_T001",9,3,3,416,NA,1.309,0.99872063564669,1,51.3,67.1,39.59,29.32,3.8,4.5,7.4,7.4,8.7,3.6,6.8,9.5,15,12.5,13.8,7.5,"High","High","High","High","High","High"
"Ag00001aa053449_T001",TRUE,"Master Protein","Ag00001aa053449_T001",13,3,4,370,NA,0.876,0.860002725585481,1,133.2,116.7,7.8,17.01,32,27.9,32.9,24,32.7,27.3,57.7,59,66.5,40.4,51.7,57,"High","High","High","High","High","High"
"Ag00001aa012766_T001",TRUE,"Master Protein","Ag00001aa012766_T001",9,2,2,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa025369_T001",TRUE,"Master Protein","Ag00001aa025369_T001",7,2,2,553,NA,1.091,0.915006441366023,1,58.4,63.8,7.26,8.51,28.5,23.2,22,31.8,35.2,22.6,51.3,49.1,44.5,53.6,55.7,47.2,"High","High","High","High","High","High"
"Ag00001aa096269_T002",TRUE,"Master Protein","Ag00001aa096269_T002",12,2,3,381,NA,0.602,0.153553598667974,0.418637538089004,100.9,60.8,16.49,12.25,13.7,9.8,14.3,8.1,9.4,8.3,24.7,20.7,28.9,13.6,14.9,17.3,"High","High","High","High","High","High"
"Ag00001aa035417_T001",TRUE,"Master Protein","Ag00001aa035417_T001",4,3,5,863,NA,1.408,0.938897000511823,1,105.1,147.9,16.37,9.83,19.9,12.4,14.3,24.6,21.8,19.5,35.9,26.2,28.9,41.4,34.5,40.7,"High","High","High","High","High","High"
"Ag00001aa052408_T001",TRUE,"Master Protein","Ag00001aa052408_T001",11,4,4,402,NA,1.367,0.00817068833083601,0.0497462393496314,115.3,157.6,4.52,9.3,89.9,83.8,83.9,137.6,164.8,104.2,162,177.3,169.6,231.8,260.7,217.5,"High","High","High","High","High","High"
"Ag00001aa132193_T001",TRUE,"Master Protein","Ag00001aa132193_T001",14,2,3,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa037792_T001",TRUE,"Master Protein","Ag00001aa037792_T001",15,4,8,302,NA,1.69,0.631988938438985,1,57.3,96.9,29.69,5.88,133.2,78.4,67.2,169.4,161.4,134.3,240,165.9,135.8,285.4,255.3,280.3,"High","High","High","High","High","High"
"Ag00001aa078616_T001",TRUE,"Master Protein","Ag00001aa078616_T001",8,3,3,735,NA,0.799,0.984855575894689,1,167.4,133.7,9.84,13.38,24.3,23.3,20.1,20.1,22.1,20.6,43.8,49.3,40.6,33.9,35,43,"High","High","High","High","High","High"
"Ag00001aa052062_T001",TRUE,"Master Protein","Ag00001aa052062_T001",8,2,2,308,NA,4.127,4.77898622897044e-08,6.70070092669055e-05,75.4,311.2,12.95,7.22,73.4,49.2,54.2,240,285.8,222.6,132.2,104.1,109.6,404.3,452.1,464.6,"High","High","High","High","High","High"
"Ag00001aa042463_T001",TRUE,"Master Protein","Ag00001aa042463_T001",13,3,3,403,NA,0.959,0.994870715691855,1,73.5,70.5,1.17,5.57,67.5,56.3,60.1,64.1,76.2,55.8,121.6,119.1,121.5,108,120.5,116.5,"High","High","High","High","High","High"
"Ag00001aa008892_T003",TRUE,"Master Protein","Ag00001aa008892_T003",13,3,4,282,NA,0.733,0.254381093326419,0.597499777348101,137.6,100.8,24.87,4.24,85.8,44.4,58.9,51.8,51.2,41.8,154.6,93.9,119.1,87.3,81,87.2,"High","High","High","High","High","High"
"Ag00001aa015003_T001",TRUE,"Master Protein","Ag00001aa015003_T001",10,2,4,250,NA,0.712,0.99196664337323,1,23.5,16.7,23.26,20.56,6.6,3.6,5.8,3.5,5.6,4,11.9,7.6,11.7,5.9,8.9,8.3,"High","High","High","High","High","High"
"Ag00001aa153345_T001",TRUE,"Master Protein","Ag00001aa153345_T001",50,3,3,121,NA,1.216,0.748534772008647,1,34.5,41.9,2.98,16.54,32.4,26.2,28.9,43,33.5,34,58.4,55.4,58.4,72.4,53,71,"High","High","High","High","High","High"
"Ag00001aa005724_T001",TRUE,"Master Protein","Ag00001aa005724_T001",15,3,4,140,NA,1.316,0.210110592136256,0.51979201599998,120.3,158.3,7.48,10.47,61.8,47.2,57.2,97.3,84.1,70.2,111.3,99.9,115.6,163.9,133,146.5,"High","High","High","High","High","High"
"Ag00001aa104619_T001",TRUE,"Master Protein","Ag00001aa104619_T001",21,3,3,151,NA,0.672,0.151520515395723,0.415561270851739,98.2,66,33.38,16.48,72.3,111.4,72.1,66.1,61.9,38.2,130.3,235.7,145.7,111.4,97.9,79.7,"High","High","High","High","High","High"
"Ag00001aa027861_T005",TRUE,"Master Protein","Ag00001aa027861_T005",9,4,4,475,NA,1.521,0.0269108449082984,0.118830474107855,77.3,117.5,18.38,5.11,86.8,53,59,115.5,114.7,84.5,156.4,112.1,119.3,194.6,181.4,176.4,"High","High","High","High","High","High"
"Ag00001aa149306_T004",TRUE,"Master Protein","Ag00001aa149306_T004",13,3,5,284,NA,0.925,0.999977676339757,1,115.2,106.6,11.1,20.93,99.1,67.5,80.6,115.5,95.3,62.1,178.6,142.8,162.9,194.6,150.8,129.6,"High","High","High","High","High","High"
"Ag00001aa017650_T001",TRUE,"Master Protein","Ag00001aa017650_T001",2,2,10,1457,NA,0.298,0.979194734566889,1,226.3,67.5,61.19,117.93,65.2,12,57.7,6.6,22,79.2,117.5,25.4,116.6,11.1,34.8,165.3,"High","High","High","High","High","High"
"Ag00001aa071693_T001",TRUE,"Master Protein","Ag00001aa071693_T001",23,2,2,149,NA,1.069,0.979354288203984,1,26.6,28.4,35.52,26.35,7.8,6.1,11.8,10.7,6.6,7.2,14.1,12.9,23.9,18,10.4,15,"High","High","High","High","High","High"
"Ag00001aa064379_T001",TRUE,"Master Protein","Ag00001aa064379_T001",5,4,7,829,NA,0.936,0.999702777455692,1,127.8,119.6,6.63,5.9,32.1,31,31.8,35.7,35.2,30,57.8,65.6,64.3,60.1,55.7,62.6,"High","High","High","High","High","High"
"Ag00001aa137329_T001",TRUE,"Master Protein","Ag00001aa137329_T001",8,2,2,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa022365_T001",TRUE,"Master Protein","Ag00001aa022365_T001",7,3,4,726,NA,1.055,0.884236605659602,1,124.7,131.6,18.16,8.42,73.7,44.2,63.4,80.7,73.8,64.8,132.8,93.5,128.2,136,116.7,135.2,"High","High","High","High","High","High"
"Ag00001aa083065_T001",TRUE,"Master Protein","Ag00001aa083065_T001",17,4,4,334,NA,0.968,0.993145729897467,1,90.7,87.7,11.36,7.35,32.6,23.8,23.4,25.6,30.8,23.7,58.7,50.4,47.3,43.1,48.7,49.5,"High","High","High","High","High","High"
"Ag00001aa052350_T001",TRUE,"Master Protein","Ag00001aa052350_T001",12,3,3,310,NA,1.728,0.0145308124961101,0.0759553611090527,90.1,155.7,10.49,10.33,51.7,53.4,47.8,95.2,122.8,80,93.1,113,96.6,160.4,194.3,167,"High","High","High","High","High","High"
"Ag00001aa045952_T001",TRUE,"Master Protein","Ag00001aa045952_T001",6,3,4,659,NA,1.163,0.986460793888861,1,62.6,72.8,9.64,10.94,60.9,45.9,45,70.3,71.4,45.8,109.7,97.1,91,118.4,112.9,95.6,"High","High","High","High","High","High"
"Ag00001aa135523_T001",TRUE,"Master Protein","Ag00001aa135523_T001",7,2,4,488,NA,0.454,0.0126067332072144,0.0686372984758251,211.8,96,17.86,13.89,213.5,218.1,272.5,113.5,132.3,119.8,384.7,461.4,550.8,191.2,209.3,250,"High","High","High","High","High","High"
"Ag00001aa032943_T001",TRUE,"Master Protein","Ag00001aa032943_T001",17,4,4,244,NA,1.162,0.955168097998755,1,111.6,129.7,15.71,8.56,61.1,69.5,58,80.9,78,70.2,110.1,147,117.2,136.3,123.4,146.5,"High","High","High","High","High","High"
"Ag00001aa122187_T001",TRUE,"Master Protein","Ag00001aa122187_T001",6,2,3,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa126282_T001",TRUE,"Master Protein","Ag00001aa126282_T001",10,2,3,446,NA,1.174,0.327589415086146,0.714860505171964,54.8,64.3,21.49,6.81,21.6,13.6,22.1,29.6,27.6,21.9,38.9,28.8,44.7,49.9,43.7,45.7,"High","High","High","High","High","High"
"Ag00001aa013303_T001",TRUE,"Master Protein","Ag00001aa013303_T001",9,4,4,663,NA,1.223,1,1,27.2,33.3,11.99,32.99,9.9,8.8,11,15.1,14.4,6.1,17.8,18.6,22.2,25.4,22.8,12.7,"High","High","High","High","High","High"
"Ag00001aa065860_T001",TRUE,"Master Protein","Ag00001aa065860_T001",12,4,5,367,NA,2.317,0.0241379594961761,0.111200696279639,99.7,231.1,13.87,16.74,10.1,8.6,7,32.9,26.4,20.2,18.2,18.2,14.1,55.4,41.8,42.2,"High","High","High","High","High","High"
"Ag00001aa001753_T001",TRUE,"Master Protein","Ag00001aa001753_T001",18,2,3,242,NA,1.129,0.998750507815535,1,99.7,112.5,24.78,2.57,39.9,47,30.8,47.1,52.8,38.9,71.9,99.4,62.3,79.3,83.5,81.2,"High","High","High","High","High","High"
"Ag00001aa016173_T001",TRUE,"Master Protein","Ag00001aa016173_T001",22,3,4,112,NA,1.215,0.357073448795472,0.762106261236469,120.6,146.6,1.83,21.54,160.6,141.6,144.3,286.8,224.1,156.4,289.4,299.6,291.7,483.2,354.5,326.4,"High","High","High","High","High","High"
"Ag00001aa133916_T001",TRUE,"Master Protein","Ag00001aa133916_T001",14,3,5,235,NA,0.944,0.997691760531946,1,92.5,87.4,13.63,9.39,35.7,34.9,27.8,33.1,42.5,29.1,64.3,73.8,56.2,55.8,67.2,60.7,"High","High","High","High","High","High"
"Ag00001aa061758_T001",TRUE,"Master Protein","Ag00001aa061758_T001",46,3,4,138,NA,0.929,0.997162289544715,1,89.7,83.3,15.72,9.35,13.6,12.8,16.4,17.2,15.9,11.7,24.5,27.1,33.2,29,25.2,24.4,"High","High","High","High","High","High"
"Ag00001aa004447_T001",TRUE,"Master Protein","Ag00001aa004447_T001",15,3,7,267,NA,0.944,0.970109184440749,1,142.4,134.5,8.75,7.2,35.4,25.7,27.6,33.2,33.3,23.2,63.8,54.4,55.8,55.9,52.7,48.4,"High","High","High","High","High","High"
"Ag00001aa081289_T001",TRUE,"Master Protein","Ag00001aa081289_T001",11,3,5,287,NA,0.71,0.999207906188113,1,24.1,17.1,33.68,40.55,29.4,17.9,13.2,30.5,17,12.8,53,37.9,26.7,51.4,26.9,26.7,"High","High","High","High","High","High"
"Ag00001aa080696_T001",TRUE,"Master Protein","Ag00001aa080696_T001",2,2,2,2144,NA,0.282,0.00833961345222478,0.0504250128561481,240.3,67.7,32.83,14.75,98.9,48.7,102,29.8,38,21.6,178.2,103,206.2,50.2,60.1,45.1,"High","High","High","High","High","High"
"Ag00001aa065279_T001",TRUE,"Master Protein","Ag00001aa065279_T001",24,3,4,163,"Met-loss+Acetyl [N-Term]",3.476,0.000143193623133753,0.00289496454708747,92.3,320.9,35.97,2.57,34.4,50.3,28.4,127.9,135.3,107.5,62,106.4,57.4,215.5,214,224.4,"High","High","High","High","High","High"
"Ag00001aa079146_T004",TRUE,"Master Protein","Ag00001aa079146_T004",26,3,3,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa085261_T002",TRUE,"Master Protein","Ag00001aa085261_T002",9,2,3,328,NA,1.664,0.591772360793965,1,39.9,66.3,20.04,16.48,22.8,13,16.5,25.2,37.1,26.6,41.1,27.5,33.4,42.5,58.7,55.5,"High","High","High","High","High","High"
"Ag00001aa011358_T001",TRUE,"Master Protein","Ag00001aa011358_T001",3,2,2,883,NA,2.155,0.0421774416051849,0.163656437913265,55.1,118.7,26.81,16.36,17.3,10.2,9.4,29.9,29.4,17.4,31.2,21.6,19,50.4,46.5,36.3,"High","High","High","High","High","High"
"Ag00001aa012476_T001",TRUE,"Master Protein","Ag00001aa012476_T001",3,3,3,1274,NA,1.236,0.534188639851048,1,104.1,128.7,29.62,8.77,145.6,66.7,107,158.7,146.2,130.7,262.3,141.1,216.3,267.4,231.3,272.8,"High","High","High","High","High","High"
"Ag00001aa154100_T001",TRUE,"Master Protein","Ag00001aa154100_T001",14,3,3,224,NA,1.014,0.999999958263938,1,47.5,48.2,31.89,20.61,30.2,13.8,18.5,22.5,20.1,22.9,54.4,29.2,37.4,37.9,31.8,47.8,"High","High","High","High","High","High"
"Ag00001aa015725_T005",TRUE,"Master Protein","Ag00001aa015725_T005",8,3,3,461,NA,0.419,0.000529755245120889,0.00730743404091522,171,71.7,11.33,14.88,27.9,21.9,28.6,13.2,10.5,10.1,50.3,46.3,57.8,22.2,16.6,21.1,"High","High","High","High","High","High"
"Ag00001aa052006_T002",TRUE,"Master Protein","Ag00001aa052006_T002",16,4,5,213,NA,0.388,0.0471370592651382,0.1760090849707,223.6,86.9,13.33,15.9,170,189.1,182.6,73.2,107.1,68.7,306.3,400.1,369.1,123.3,169.4,143.4,"High","High","High","High","High","High"
"Ag00001aa150036_T001",TRUE,"Master Protein","Ag00001aa150036_T001",5,3,5,613,NA,1.518,0.193218587302972,0.488290738650726,63.7,96.6,19.23,10.73,68.4,39.6,56.1,102.2,94.6,88.9,123.2,83.8,113.4,172.2,149.6,185.5,"High","High","High","High","High","High"
"Ag00001aa150311_T001",TRUE,"Master Protein","Ag00001aa150311_T001",11,2,2,221,NA,0.926,0.99999999812014,1,44.4,41.1,7.64,11.77,16.4,16.2,16.4,17.3,19.4,17.4,29.5,34.3,33.2,29.1,30.7,36.3,"High","High","High","High","High","High"
"Ag00001aa046981_T002",TRUE,"Master Protein","Ag00001aa046981_T002",9,4,6,454,NA,0.643,0.728899583593304,1,144.9,93.2,34.92,21.75,88.7,39.3,50.1,29.3,48.7,31.2,159.8,83.1,101.3,49.4,77,65.1,"High","High","High","High","High","High"
"Ag00001aa003988_T002",TRUE,"Master Protein","Ag00001aa003988_T002",22,2,2,172,NA,0.373,0.000591462049631897,0.00781490544070171,218.9,81.6,0.89,10.17,94.1,79.4,84.6,38.3,33.7,30.3,169.5,168,171,64.5,53.3,63.2,"High","High","High","High","High","High"
"Ag00001aa007138_T002",TRUE,"Master Protein","Ag00001aa007138_T002",13,2,4,284,NA,0.9,0.998846541624298,1,99.3,89.4,12.48,16.58,109.3,81.3,76,117.6,97.9,70.3,196.9,172,153.6,198.1,154.9,146.7,"High","High","High","High","High","High"
"Ag00001aa114969_T001",TRUE,"Master Protein","Ag00001aa114969_T001",13,2,3,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa044964_T001",TRUE,"Master Protein","Ag00001aa044964_T001",5,2,3,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa147159_T001",TRUE,"Master Protein","Ag00001aa147159_T001",20,3,4,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa028867_T001",TRUE,"Master Protein","Ag00001aa028867_T001",10,2,12,218,NA,0.68,0.269487177761687,0.62140818120611,169,114.9,20.19,5.01,36,28.8,21.5,24.6,26.5,18.3,64.9,60.9,43.5,41.4,41.9,38.2,"High","High","High","High","High","High"
"Ag00001aa042509_T001",TRUE,"Master Protein","Ag00001aa042509_T001",15,3,3,379,NA,0.938,0.999991415365174,1,127.1,119.2,19.83,3.63,37.9,22.9,35.3,36,41.1,30.7,68.3,48.5,71.4,60.6,65,64.1,"High","High","High","High","High","High"
"Ag00001aa088327_T001",TRUE,"Master Protein","Ag00001aa088327_T001",9,2,3,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa008148_T001",TRUE,"Master Protein","Ag00001aa008148_T001",18,2,5,159,NA,0.946,0.989650839654681,1,120.9,114.3,8.33,5.46,142.4,106.1,109.5,135.7,134.2,98.6,256.6,224.5,221.3,228.6,212.3,205.8,"High","High","High","High","High","High"
"Ag00001aa157588_T001",TRUE,"Master Protein","Ag00001aa157588_T001",7,2,6,291,NA,1.125,0.983990334150957,1,116.9,131.5,10.58,5.98,205.4,159.2,148,217,259.4,181.5,370.1,336.8,299.2,365.6,410.3,378.8,"High","High","High","High","High","High"
"Ag00001aa085927_T001",TRUE,"Master Protein","Ag00001aa085927_T001",10,3,3,384,NA,0.891,0.582072833174888,1,150.1,133.7,5.59,5.68,68.9,54.2,63.3,59.7,69.9,53.5,124.1,114.7,128,100.6,110.6,111.7,"High","High","High","High","High","High"
"Ag00001aa055678_T001",TRUE,"Master Protein","Ag00001aa055678_T001",19,2,3,308,NA,1.26,0.1458618219326,0.405122627311285,87.7,110.4,16.34,36.73,42.5,33.3,27.3,47.6,56.1,72.9,76.6,70.5,55.2,80.2,88.7,152.1,"High","High","High","High","High","High"
"Ag00001aa137598_T001",TRUE,"Master Protein","Ag00001aa137598_T001",12,3,9,278,NA,1.146,0.991569585800497,1,34.3,39.3,5.79,7.01,47.1,36.2,38.2,57.4,53.3,42.4,84.9,76.6,77.2,96.7,84.3,88.5,"High","High","High","High","High","High"
"Ag00001aa045425_T001",TRUE,"Master Protein","Ag00001aa045425_T001",9,3,4,356,NA,1.414,0.386501535068697,0.80396636616611,86.3,122,30.3,5.68,163.5,77.9,100,165.3,180.7,148.6,294.6,164.8,202.1,278.5,285.9,310.1,"High","High","High","High","High","High"
"Ag00001aa091606_T001",TRUE,"Master Protein","Ag00001aa091606_T001",16,3,5,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa022920_T001",TRUE,"Master Protein","Ag00001aa022920_T001",23,3,6,132,NA,4.949,0.00111601025823005,0.0119771366569885,67.1,332.3,18.2,7.35,37.5,34.5,25.1,192.3,235.1,160.2,67.6,73,50.7,324,371.9,334.3,"High","High","High","High","High","High"
"Ag00001aa106588_T001",TRUE,"Master Protein","Ag00001aa106588_T001",14,3,4,299,NA,1.116,0.985379353409589,1,27.8,31,29.28,9.82,21.6,10.4,13.6,20.5,18,14.7,38.9,22,27.5,34.5,28.5,30.7,"High","High","High","High","High","High"
"Ag00001aa123818_T002",TRUE,"Master Protein","Ag00001aa123818_T002",16,3,3,229,NA,1.202,0.964936695308608,1,22.6,27.2,15.84,35.06,5,3.4,0,7.4,0,3.6,9,7.2,0,12.5,0,7.5,"High","High","Not Found","High","Not Found","High"
"Ag00001aa083245_T002",TRUE,"Master Protein","Ag00001aa083245_T002",10,2,4,290,NA,1.725,0.0602550097929754,0.208301437770176,82.4,142.2,14.53,12.28,62.1,51.5,42,111.6,100.2,97.1,111.9,109,84.9,188,158.5,202.7,"High","High","High","High","High","High"
"Ag00001aa031577_T002",TRUE,"Master Protein","Ag00001aa031577_T002",6,3,3,720,NA,1.621,0.0623362857490231,0.214006583193679,65.1,105.5,14.98,18.39,40.2,25.3,32.4,63,69.4,36.9,72.4,53.5,65.5,106.1,109.8,77,"High","High","High","High","High","High"
"Ag00001aa106225_T001",TRUE,"Master Protein","Ag00001aa106225_T001",6,4,5,603,NA,1.694,0.00518913753492567,0.036378906553673,63.6,107.8,10.06,2.18,102.4,91.5,78.6,186.5,197.6,144.6,184.5,193.6,158.9,314.2,312.6,301.8,"High","High","High","High","High","High"
"Ag00001aa025443_T001",TRUE,"Master Protein","Ag00001aa025443_T001",4,2,3,915,NA,0.966,0.97095188939967,1,121.3,117.2,17.64,4.08,36.2,22.4,32.6,37.4,42.4,29.8,65.2,47.4,65.9,63,67.1,62.2,"High","High","High","High","High","High"
"Ag00001aa002920_T002",TRUE,"Master Protein","Ag00001aa002920_T002",5,3,4,902,NA,0.752,0.00303025578636784,0.02481133735476,126.4,95,12.55,4.33,124.3,82.4,97.1,87.6,87,71.5,224,174.3,196.3,147.6,137.6,149.2,"High","High","High","High","High","High"
"Ag00001aa090253_T001",TRUE,"Master Protein","Ag00001aa090253_T001",18,3,4,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa079146_T002",TRUE,"Master Protein","Ag00001aa079146_T002",26,3,3,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa115192_T001",TRUE,"Master Protein","Ag00001aa115192_T001",10,2,3,219,NA,0.855,0.504903040864036,0.96928531528494,99.1,84.7,12.38,7.9,71,47.3,55.1,56.5,58.1,51.1,127.9,100.1,111.4,95.2,91.9,106.6,"High","High","High","High","High","High"
"Ag00001aa009787_T001",TRUE,"Master Protein","Ag00001aa009787_T001",18,3,3,284,NA,0.809,0.99999913808882,1,192.9,156,17.1,25.03,25.5,22.2,16.8,32.1,22,17.8,45.9,47,34,54.1,34.8,37.1,"High","High","High","High","High","High"
"Ag00001aa007270_T001",TRUE,"Master Protein","Ag00001aa007270_T001",13,3,3,269,NA,1.119,0.991538390425307,1,114.8,128.4,14.78,14.83,347.5,260.1,229.8,391,389.1,235.1,626.1,550.3,464.5,658.7,615.5,490.7,"High","High","High","High","High","High"
"Ag00001aa020698_T002",TRUE,"Master Protein","Ag00001aa020698_T002",7,3,3,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa086416_T001",TRUE,"Master Protein","Ag00001aa086416_T001",4,2,4,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa051899_T001",TRUE,"Master Protein","Ag00001aa051899_T001",5,2,3,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa004627_T001",TRUE,"Master Protein","Ag00001aa004627_T001",19,3,6,206,NA,1.006,0.999870455240982,1,134.1,134.9,8.8,7.95,146.6,148.7,141.1,152.6,190.2,137.5,264.1,314.6,285.2,257.1,300.9,287,"High","High","High","High","High","High"
"Ag00001aa105755_T001",TRUE,"Master Protein","Ag00001aa105755_T001",8,2,3,338,NA,0.827,0.916867772033958,1,111,91.9,8.79,43.45,17.8,15,13.5,19.8,16.6,6.1,32.1,31.7,27.3,33.4,26.3,12.7,"High","High","High","High","High","High"
"Ag00001aa154451_T002",TRUE,"Master Protein","Ag00001aa154451_T002",13,4,5,397,NA,0.954,0.999441806295594,1,20.9,20,9.6,79.45,3.4,2.6,3.3,9.8,2.3,2.8,6.1,5.5,6.7,16.5,3.6,5.8,"High","High","High","High","High","High"
"Ag00001aa068683_T001",TRUE,"Master Protein","Ag00001aa068683_T001",14,3,3,238,NA,1.05,0.714871970710963,1,26.8,28.1,32.62,38.38,17.1,7.3,12.7,16,31.2,12.6,30.8,15.4,25.7,27,49.4,26.3,"High","High","High","High","High","High"
"Ag00001aa017712_T001",TRUE,"Master Protein","Ag00001aa017712_T001",18,3,13,122,NA,1.064,0.990874980645139,1,106.1,112.9,21,4.82,291.6,357,269.1,320,365.9,283.6,525.4,755.3,544,539.1,578.8,591.9,"High","High","High","High","High","High"
"Ag00001aa119621_T002",TRUE,"Master Protein","Ag00001aa119621_T002",5,2,3,372,NA,0.985,0.988059489752406,1,145.3,143.1,15.35,12.47,54.7,60.2,48.8,57.7,53.8,52.4,98.6,127.4,98.6,97.2,85.1,109.4,"High","High","High","High","High","High"
"Ag00001aa054523_T001",TRUE,"Master Protein","Ag00001aa054523_T001",5,2,2,687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","High","High","Not Found","Not Found"
