"Checked","Protein_FDR_Confidence_Combined","Master","Accession","Description","Exp_q_value_Combined","Sum_PEP_Score","Coverage","Peptides","PSMs","Unique_Peptides","AAs","MW_kDa","calc_pI","Score_Sequest_HT_Sequest_HT","Peptides_by_Search_Engine_Sequest_HT","Biological_Process","Cellular_Component","Molecular_Function","Pfam_IDs","Entrez_Gene_ID","Gene_ID","Gene_Symbol","Ensembl_Gene_ID","Protein_Pathway_Groups","Razor_Peptides","Abundance_Ratio_Winter_Summer","Abundance_Ratio_P_Value_Winter_Summer","Abundances_Grouped_Summer","Abundances_Grouped_Winter","Abundances_Grouped_CV_Summer","Abundances_Grouped_CV_Winter","Abundance_C002_summer","Abundance_C004_summer","Abundance_C022_summer","Abundance_C031_summer","Abundance_C071-1_summer","Abundance_C071-2_summer","Abundance_C071-3_summer","Abundance_C076_summer","Abundance_C002_winter","Abundance_C004_winter","Abundance_C022_winter","Abundance_C031_winter","Abundance_C071-1_winter","Abundance_C071-2_winter","Abundance_C071-3_winter","Abundance_C076_winter","Abundances_Normalized_C002_summer","Abundances_Normalized_C004_summer","Abundances_Normalized_C022_summer","Abundances_Normalized_C031_summer","Abundances_Normalized_C071-1_summer","Abundances_Normalized_C071-2_summer","Abundances_Normalized_C071-3_summer","Abundances_Normalized_C076_summer","Abundances_Normalized_C002_winter","Abundances_Normalized_C004_winter","Abundances_Normalized_C022_winter","Abundances_Normalized_C031_winter","Abundances_Normalized_C071-1_winter","Abundances_Normalized_C071-2_winter","Abundances_Normalized_C071-3_winter","Abundances_Normalized_C076_winter","Found_in_Sample_S369_C002_summer","Found_in_Sample_S370_C004_summer","Found_in_Sample_S371_C022_summer","Found_in_Sample_S372_C031_summer","Found_in_Sample_S373_C071-1_summer","Found_in_Sample_S374_C071-2_summer","Found_in_Sample_S375_C071-3_summer","Found_in_Sample_S376_C076_summer","Found_in_Sample_S377_C002_winter","Found_in_Sample_S378_C004_winter","Found_in_Sample_S379_C022_winter","Found_in_Sample_S380_C031_winter","Found_in_Sample_S381_C071-1_winter","Found_in_Sample_S382_C071-2_winter","Found_in_Sample_S383_C071-3_winter","Found_in_Sample_S384_C076_winter","Protein_Groups","Modifications"
TRUE,"High","Master Protein","TdactyloidesS_mRNA6837","TdactyloidesS_mRNA6837",0,7.757,4,3,3,3,1018,113.9,6.19,9.36,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA6837",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA46972","TdactyloidesS_mRNA46972",0,7.749,13,2,2,2,336,36,8.75,7.15,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA46972",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA26313","TdactyloidesS_mRNA26313",0,7.744,6,2,2,2,656,70.2,5.92,6.38,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA26313",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA63674","TdactyloidesS_mRNA63674",0,7.743,12,3,4,3,291,32.4,5.3,10.24,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA63674",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA42551","TdactyloidesS_mRNA42551",0,7.737,6,2,2,2,384,42.3,9.92,7.08,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA42551",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA15253","TdactyloidesS_mRNA15253",0,7.725,5,2,2,1,380,42,6.39,6.41,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA15253",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA15594","TdactyloidesS_mRNA15594",0,7.716,17,2,3,2,132,13.5,8.13,10.72,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA15594",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA9205","TdactyloidesS_mRNA9205",0,7.694,7,2,11,1,369,40.2,5.73,31.14,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA9205",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","Not Found","High","High","High","High","High","High","High","Not Found","Not Found","Not Found","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA337","TdactyloidesS_mRNA337",0,7.688,9,2,2,2,326,34,8.25,7.12,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA337",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA30625","TdactyloidesS_mRNA30625",0,7.688,6,2,2,2,416,44.4,4.97,6.61,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA30625",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA29608","TdactyloidesS_mRNA29608",0,7.677,8,3,4,1,421,46.9,7.43,12.68,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA29608",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","High","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA48650","TdactyloidesS_mRNA48650",0,7.667,10,4,4,2,421,46.6,6.76,9.05,4,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA48650",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","High","Not Found","High","High","High","High","Not Found","High","Not Found","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA36024","TdactyloidesS_mRNA36024",0,7.665,13,2,2,2,326,35.1,5.67,6.8,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA36024",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA10187","TdactyloidesS_mRNA10187",0,7.658,22,2,2,1,129,13.9,10.46,7.36,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA10187",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA64074","TdactyloidesS_mRNA64074",0,7.628,12,3,3,3,338,38.2,6.43,8.47,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA64074",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA18613","TdactyloidesS_mRNA18613",0,7.628,8,3,4,1,297,32.7,6.95,13.37,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA18613",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","Not Found","Not Found","High","Not Found","High","Not Found","Not Found","Not Found","High","Not Found","High","Not Found","Not Found","Not Found","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA53493","TdactyloidesS_mRNA53493",0,7.61,5,3,3,1,913,101.4,7.21,8.85,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA53493",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA66858","TdactyloidesS_mRNA66858",0,7.607,5,2,3,1,509,58.9,8.07,9.45,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA66858",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA68422","TdactyloidesS_mRNA68422",0,7.576,17,2,2,2,198,21.3,7.3,7.6,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA68422",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA1020","TdactyloidesS_mRNA1020",0,7.543,5,2,3,2,524,56.9,8.97,11.62,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA1020",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","Not Found","High","High","High","High","Not Found","Not Found","Not Found","Not Found","High","Not Found","Not Found","High","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA6960","TdactyloidesS_mRNA6960",0,7.539,18,3,4,1,180,20.1,7.15,7.9,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA6960",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,"Met-loss [N-Term]"
TRUE,"High","Master Protein","TdactyloidesS_mRNA34901","TdactyloidesS_mRNA34901",0,7.535,8,2,2,2,467,51,6.11,7.76,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA34901",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA63564","TdactyloidesS_mRNA63564",0,7.535,7,3,3,2,597,66,8.27,8.16,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA63564",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA53770","TdactyloidesS_mRNA53770",0,7.524,4,2,2,2,540,59.9,5.02,6.5,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA53770",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","Not Found","Not Found","High","High","High","Not Found","High","High","Not Found","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA32824","TdactyloidesS_mRNA32824",0,7.52,4,3,3,3,984,108.1,4.77,7.48,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA32824",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA27694","TdactyloidesS_mRNA27694",0,7.512,10,2,2,2,355,39.4,6.89,6.81,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA27694",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","Not Found","High","High","High","High","Not Found","Not Found","High","Not Found","High","High","High","High","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA46473","TdactyloidesS_mRNA46473",0,7.496,13,2,2,2,387,40.7,5.34,6.25,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA46473",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA31386","TdactyloidesS_mRNA31386",0,7.496,10,3,3,3,554,62.6,8,8.93,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA31386",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA39027","TdactyloidesS_mRNA39027",0,7.446,5,2,4,2,454,46.8,9.63,10.96,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA39027",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","High","High","Not Found","High","Not Found","Not Found","Not Found","Not Found","High","Not Found","Not Found","Not Found","Not Found","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA22278","TdactyloidesS_mRNA22278",0,7.381,13,3,4,3,289,31.7,9.16,12.72,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA22278",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA22802","TdactyloidesS_mRNA22802",0,7.369,8,4,4,2,690,78.8,5.19,10.83,4,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA22802",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","Not Found","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA63962","TdactyloidesS_mRNA63962",0,7.359,8,3,3,1,491,49.9,7.49,6.94,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA63962",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA54704","TdactyloidesS_mRNA54704",0,7.343,18,2,2,2,205,22.8,7.84,9.21,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA54704",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA59654","TdactyloidesS_mRNA59654",0,7.342,4,2,2,2,517,57.9,5.74,7.53,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA59654",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA4203","TdactyloidesS_mRNA4203",0,7.325,10,2,2,2,342,38,9.13,7.31,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA4203",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA49541","TdactyloidesS_mRNA49541",0,7.324,14,3,3,1,215,24.2,9.31,8.66,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA49541",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA63867","TdactyloidesS_mRNA63867",0,7.319,11,2,2,2,275,30.4,5.01,7.16,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA63867",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA40574","TdactyloidesS_mRNA40574",0,7.314,40,3,4,2,93,10.9,6.11,10.13,3,NA,NA,NA,NA,NA,"A0A811RIA3; TdactyloidesS_mRNA40574",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA32801","TdactyloidesS_mRNA32801",0,7.308,10,3,3,3,479,50.6,6.29,6.26,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA32801",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","Not Found","High","High","High","High","High","High","High","High","Not Found","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA14581","TdactyloidesS_mRNA14581",0,7.248,10,3,4,3,325,36.8,6.52,10.32,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA14581",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA13580","TdactyloidesS_mRNA13580",0,7.245,13,3,3,3,244,25.3,5.07,8.25,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA13580",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA5028","TdactyloidesS_mRNA5028",0,7.24,8,2,2,1,333,35.8,7.65,7.15,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA5028",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found","Not Found",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA29439","TdactyloidesS_mRNA29439",0,7.231,12,3,3,3,353,38.2,5.24,8.8,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA29439",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA30872","TdactyloidesS_mRNA30872",0,7.22,2,2,3,1,1442,161.8,6.96,8.7,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA30872",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,"Met-loss [N-Term]"
TRUE,"High","Master Protein","TdactyloidesS_mRNA60702","TdactyloidesS_mRNA60702",0,7.218,3,3,3,3,1193,135.1,5.58,8.95,3,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA60702",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
TRUE,"High","Master Protein","TdactyloidesS_mRNA57315","TdactyloidesS_mRNA57315",0,7.209,15,2,2,2,182,17.3,7.81,5.78,2,NA,NA,NA,NA,NA,"TdactyloidesS_mRNA57315",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High","High","High","High","High","High","High","High","High","High","High",1,NA
